NODE	89	X	0.200111111	Y	0	        Z	0.008340898
NODE	90	X	0.197		Y	0	        Z	0.0094
NODE	91	X	0.189031579	Y	0	        Z	0.00974269
NODE	92	X	0.181063158	Y	0	        Z	0.01018538
NODE	93	X	0.173094737	Y	0	        Z	0.01062807
NODE	94	X	0.165126316	Y	0	        Z	0.01102807
NODE	95	X	0.157157895	Y	0	        Z	0.01141345
NODE	96	X	0.149189474	Y	0	        Z	0.011852632
NODE	97	X	0.141221053	Y	0	        Z	0.012219956
NODE	98	X	0.133252632	Y	0	        Z	0.012635965
NODE	99	X	0.125284211	Y	0	        Z	0.013078655
NODE	100	X	0.117315789	Y	0	        Z	0.013421345
NODE	101	X	0.109347368	Y	0	        Z	0.013864035
NODE	102	X	0.101378947	Y	0	        Z	0.014306725
NODE	103	X	0.093410526	Y	0	        Z	0.014712061
NODE	104	X	0.085442105	Y	0	        Z	0.015092105
NODE	105	X	0.077473684	Y	0	        Z	0.015534795
NODE	106	X	0.069505263	Y	0	        Z	0.015908114
NODE	107	X	0.061536842	Y	0	        Z	0.016315789
NODE	108	X	0.053568421	Y	0	        Z	0.01675731
NODE	109	X	0.0456		Y	0	        Z	0.0171
NODE	110	X	0.039437095	Y	0	        Z	0.017147246
NODE	111	X	0.032950487	Y	0	        Z	0.016732573
NODE	112	X	0.026954329	Y	0	        Z	0.015782446
NODE	113	X	0.021485588	Y	0	        Z	0.014619751
NODE	114	X	0.016577982	Y	0	        Z	0.013218783
NODE	115	X	0.012261766	Y	0	        Z	0.011601316
NODE	116	X	0.008563553	Y	0	        Z	0.009828786
NODE	117	X	0.005506142	Y	0	        Z	0.007961041
NODE	118	X	0.003108384	Y	0	        Z	0.006031138
NODE	119	X	0.001385062	Y	0	        Z	0.004375103
NODE	120	X	0.0003468	Y	0	        Z	0.00240296
NODE	121	X	0		    Y	0	        Z	0.0012
NODE	122	X	0.0003468	Y	0	        Z	-0.000829067
NODE	123	X	0.001385062	Y	0	        Z	-0.001671037
NODE	124	X	0.003108384	Y	0	        Z	-0.002302795
NODE	125	X	0.005506142	Y	0	        Z	-0.002961811
NODE	126	X	0.008563553	Y	0	        Z	-0.003429284
NODE	127	X	0.012261766	Y	0	        Z	-0.003677206
NODE	128	X	0.0189		Y	0	        Z	-0.0037
NODE	129	X	0.026320833	Y	0	        Z	-0.003514479
NODE	130	X	0.033741667	Y	0	        Z	-0.003258529
NODE	131	X	0.0411625	Y	0	        Z	-0.002996618
NODE	132	X	0.048583333	Y	0	        Z	-0.002789804
NODE	133	X	0.056004167	Y	0	        Z	-0.002572794
NODE	134	X	0.063425	Y	0	        Z	-0.002340588
NODE	135	X	0.070845833	Y	0	        Z	-0.002148971
NODE	136	X	0.078266667	Y	0	        Z	-0.001891373
NODE	137	X	0.0856875	Y	0	        Z	-0.001716765
NODE	138	X	0.093108333	Y	0	        Z	-0.001463235
NODE	139	X	0.100529167	Y	0	        Z	-0.001269089
NODE	140	X	0.10795		Y	0	        Z	-0.001042941
NODE	141	X	0.115370833	Y	0	        Z	-0.000781029
NODE	142	X	0.122791667	Y	0	        Z	-0.000546078
NODE	143	X	0.1302125	Y	0	        Z	-0.000357206
NODE	144	X	0.137633333	Y	0	        Z	-0.000096863
NODE	145	X	0.145054167	Y	0	        Z	0.000077745
NODE	146	X	0.152475	Y	0	        Z	0.000328529
NODE	147	X	0.159895833	Y	0	        Z	0.000526961
NODE	148	X	0.167316667	Y	0	        Z	0.000752353
NODE	149	X	0.1747375	Y	0	        Z	0.000976176
NODE	150	X	0.182158333	Y	0	        Z	0.001176176
NODE	151	X	0.189579167	Y	0	        Z	0.001438088
NODE	152	X	0.197		Y	0	        Z	0.0017
NODE	153	X	0.200111111	Y	0	        Z	0.001501418
NODE	154	X	0.203222222	Y	0	        Z	0.001300725
NODE	155	X	0.206333333	Y	0	        Z	0.001097872
NODE	156	X	0.209444444	Y	0	        Z	0.000899291
NODE	157	X	0.212555556	Y	0	        Z	0.000733806
NODE	158	X	0.215666667	Y	0	        Z	0.000601418
NODE	159	X	0.218777778	Y	0	        Z	0.000399275
NODE	160	X	0.221888889	Y	0	        Z	0.000198582
